Time,FRChss-Fx,FRChss-Fy,FRChss-Fz,FLChss-Fx,FLChss-Fy,FLChss-Fz,RRChss-Fx,RRChss-Fy,RRChss-Fz,RLChss-Fx,RLChss-Fy,RLChss-Fz
0.01,242.812,-7.91379e-10,150.527,242.812,7.06129e-10,150.527,-16.5926,3.73874e-10,235.712,-16.5926,-2.86927e-10,235.712
0.02,423.898,-7.62937e-09,328.755,423.898,9.07473e-09,328.755,-19.8554,-6.47835e-09,514.957,-19.8554,5.05585e-09,514.957
0.03,627.167,7.29796e-09,529.439,627.167,-5.12763e-09,529.439,-23.4206,-9.54924e-09,829.953,-23.4206,7.33854e-09,829.953
0.04,848.359,-1.08863e-08,748.027,848.359,1.00078e-08,748.027,-27.2284,1.22673e-08,1173.56,-27.2284,-1.13271e-08,1173.56
0.05,1082.76,5.02499e-08,979.987,1082.76,-5.26107e-08,979.987,-31.2127,-2.32645e-09,1538.62,-31.2127,4.65265e-09,1538.62
0.06,1325.72,-3.02549e-08,1220.86,1325.72,2.80141e-08,1220.86,-35.3135,6.68606e-09,1918.09,-35.3135,-4.45126e-09,1918.09
0.07,1572.8,-6.37622e-09,1466.33,1572.8,1.28271e-08,1466.33,-39.4756,-8.54734e-09,2305.16,-39.4756,2.13055e-09,2305.16
0.08,1819.72,2.50316e-08,1712.26,1819.72,-2.5254e-08,1712.26,-43.6476,-1.71521e-08,2693.28,-43.6476,1.74041e-08,2693.28
0.09,2062.54,1.05356e-07,1954.76,2062.54,-1.00711e-07,1954.76,-47.7803,2.78547e-08,3076.31,-47.7803,-3.25364e-08,3076.31
0.1,2160.86,2.53924e-08,2192.91,2160.86,-2.61436e-08,2192.91,-47.7961,5.97825e-10,3445,-47.7961,1.53503e-10,3445
0.11,1231.78,-7.5155e-08,2443.23,1231.78,1.00206e-07,2443.23,-17.9276,-2.87345e-08,3767.56,-17.9276,4.04206e-09,3767.56
0.12,1232.29,-4.88714e-08,2694.38,1232.29,6.91161e-08,2694.38,-17.4527,-9.72483e-08,4061.63,-17.4527,7.72878e-08,4061.63
0.13,1232.32,-4.64367e-08,2935.67,1232.32,7.5395e-09,2935.67,-17.509,4.16613e-08,4325.13,-17.509,-3.4955e-09,4325.13
0.14,1231.92,2.90338e-08,3163.28,1231.92,-1.70224e-08,3163.28,-18.0032,-4.34968e-08,4556.49,-18.0032,3.14978e-08,4556.49
0.15,1231.19,-4.31714e-08,3373.75,1231.19,2.48256e-08,3373.75,-18.8367,-2.72118e-08,4754.86,-18.8367,4.52367e-08,4754.86
0.16,1230.2,4.84948e-08,3564.04,1230.2,-2.88403e-08,3564.04,-19.9113,-4.1316e-08,4920.01,-19.9113,2.20336e-08,4920.01
0.17,1229.05,2.82822e-08,3731.63,1229.05,-4.07856e-08,3731.63,-21.1347,-5.68277e-08,5052.25,-21.1347,6.92042e-08,5052.25
0.18,1227.82,-3.20356e-08,3874.55,1227.82,2.95741e-08,3874.55,-22.425,-7.50758e-08,5152.37,-22.425,7.72614e-08,5152.37
0.19,1226.57,2.06725e-07,3991.36,1226.57,-1.72137e-07,3991.36,-23.7128,4.68903e-08,5221.58,-23.7128,-8.0536e-08,5221.58
0.2,1225.35,1.58843e-07,4081.22,1225.35,-1.69303e-07,4081.22,-24.9427,2.73798e-08,5261.44,-24.9427,-1.72084e-08,5261.44
0.21,1224.22,-5.56482e-08,4143.82,1224.22,2.59724e-08,4143.82,-26.0733,6.47859e-08,5273.78,-26.0733,-3.57178e-08,5273.78
0.22,1223.19,-1.48623e-07,4179.41,1223.19,1.44655e-07,4179.41,-27.0759,3.87144e-08,5260.67,-27.0759,-3.48002e-08,5260.67
0.23,1222.3,6.82031e-08,4188.73,1222.3,-6.31169e-08,4188.73,-27.9336,1.17754e-07,5224.37,-27.9336,-1.22732e-07,5224.37
0.24,1221.56,2.04059e-08,4172.99,1221.56,-7.96666e-09,4172.99,-28.6392,-2.83974e-08,5167.24,-28.6392,1.61472e-08,5167.24
0.25,1220.96,1.38172e-08,4133.79,1220.96,-6.79177e-09,4133.79,-29.1933,4.52002e-09,5091.74,-29.1933,-1.13837e-08,5091.74
0.26,1220.51,-3.54261e-08,4073.11,1220.51,8.66417e-09,4073.11,-29.6022,-1.30048e-07,5000.37,-29.6022,1.56335e-07,5000.37
0.27,1220.2,-3.52252e-09,3993.2,1220.2,6.9391e-09,3993.2,-29.8767,-5.86876e-10,4895.65,-29.8767,-2.71649e-09,4895.65
0.28,1220.01,-1.2427e-07,3896.54,1220.01,1.05262e-07,3896.54,-30.0303,-1.60307e-07,4780.07,-30.0303,1.79037e-07,4780.07
0.29,1219.93,3.00654e-08,3785.79,1219.93,-1.93768e-08,3785.79,-30.0778,-1.31883e-07,4656.06,-30.0778,1.21442e-07,4656.06
0.3,1219.95,6.93987e-08,3663.69,1219.95,-5.08449e-08,3663.69,-30.0348,-1.64317e-07,4526,-30.0348,1.46127e-07,4526
0.31,1220.05,8.342e-08,3533.04,1220.05,-6.66963e-08,3533.04,-29.9168,-7.49941e-08,4392.16,-29.9168,5.85999e-08,4392.16
0.32,1220.21,7.66592e-08,3396.6,1220.21,-6.86965e-08,3396.6,-29.7388,-1.19472e-07,4256.71,-29.7388,1.11621e-07,4256.71
0.33,1220.42,1.1498e-07,3257.08,1220.42,-1.19503e-07,3257.08,-29.5148,-4.48099e-08,4121.67,-29.5148,4.92678e-08,4121.67
0.34,1220.67,-4.09269e-08,3117.08,1220.67,5.43612e-08,3117.08,-29.2579,-7.35321e-08,3988.93,-29.2579,6.02208e-08,3988.93
0.35,1220.95,2.90309e-08,2979.02,1220.95,-2.1959e-08,2979.02,-28.9801,-3.90799e-08,3860.22,-28.9801,3.20109e-08,3860.22
0.36,1221.23,9.82887e-08,2845.14,1221.23,-1.09749e-07,2845.14,-28.6922,-4.68404e-08,3737.11,-28.6922,5.79499e-08,3737.11
0.37,1221.52,1.32244e-07,2717.46,1221.52,-1.24721e-07,2717.46,-28.4039,-9.1318e-08,3621,-28.4039,8.38118e-08,3621
0.38,1221.81,6.77764e-08,2597.75,1221.81,-8.26386e-08,2597.75,-28.1237,-1.19852e-07,3513.1,-28.1237,1.3447e-07,3513.1
0.39,1222.08,6.33575e-09,2487.52,1222.08,-5.71268e-09,2487.52,-27.8588,-5.09966e-08,3414.43,-27.8588,5.0366e-08,3414.43
0.4,1222.33,1.01428e-07,2388.02,1222.33,-1.06791e-07,2388.02,-27.6153,-1.14294e-07,3325.85,-27.6153,1.19636e-07,3325.85
0.41,1222.55,4.82897e-08,2300.22,1222.55,-5.06966e-08,2300.22,-27.3979,-2.64946e-08,3248,-27.3979,2.87417e-08,3248
0.42,1222.75,5.20357e-08,2224.83,1222.75,-3.8323e-08,2224.83,-27.2103,-2.50221e-08,3181.36,-27.2103,1.15925e-08,3181.36
0.43,1222.91,-1.19763e-08,2162.28,1222.91,-9.40016e-10,2162.28,-27.0547,-6.3526e-08,3126.21,-27.0547,7.61242e-08,3126.21
0.44,1223.04,8.83922e-09,2112.77,1223.04,-2.05997e-08,2112.77,-26.9323,-1.15611e-07,3082.68,-26.9323,1.2741e-07,3082.68
0.45,1223.14,-6.58084e-09,2076.24,1223.14,-6.65621e-09,2076.24,-26.8432,8.34696e-08,3050.7,-26.8432,-7.05245e-08,3050.7
0.46,1223.2,-2.60498e-08,2052.44,1223.2,3.22686e-08,2052.44,-26.7864,-2.06461e-08,3030.06,-26.7864,1.46059e-08,3030.06
0.47,1223.24,-2.23427e-08,2040.9,1223.24,1.36513e-08,2040.9,-26.7598,-5.96506e-08,3020.38,-26.7598,6.82684e-08,3020.38
0.48,1223.24,-7.02489e-08,2040.99,1223.24,8.89095e-08,2040.99,-26.7608,-8.17871e-08,3021.16,-26.7608,6.36065e-08,3021.16
0.49,1223.22,-7.11963e-09,2051.92,1223.22,6.99679e-09,2051.92,-26.786,-7.11647e-08,3031.78,-26.786,7.12327e-08,3031.78
0.5,1223.18,-1.62422e-08,2072.78,1223.18,5.68847e-09,2072.78,-26.8318,-1.75355e-09,3051.49,-26.8318,1.22281e-08,3051.49
0.51,1223.12,-6.35938e-08,2102.56,1223.12,5.55287e-08,2102.56,-26.8942,5.20283e-08,3079.46,-26.8942,-4.39973e-08,3079.46
0.52,1223.05,5.1637e-08,2140.17,1223.05,-5.47921e-08,2140.17,-26.9689,7.30686e-09,3114.78,-26.9689,-4.15382e-09,3114.78
0.53,1222.96,-7.75303e-09,2184.48,1222.96,7.62481e-09,2184.48,-27.0521,-1.17379e-07,3156.49,-27.0521,1.17427e-07,3156.49
0.54,1222.88,5.99704e-08,2234.32,1222.88,-6.25622e-08,2234.32,-27.1399,4.39586e-08,3203.57,-27.1399,-4.1365e-08,3203.57
0.55,1222.79,-1.80816e-08,2288.51,1222.79,2.66003e-08,2288.51,-27.2289,-2.11186e-08,3254.99,-27.2289,1.27834e-08,3254.99
0.56,1222.7,-1.30538e-07,2345.88,1222.7,1.25211e-07,2345.88,-27.316,1.68028e-08,3309.69,-27.316,-1.15015e-08,3309.69
0.57,1222.61,6.25125e-08,2405.31,1222.61,-6.54881e-08,2405.31,-27.3988,1.36564e-08,3366.66,-27.3988,-1.06976e-08,3366.66
0.58,1222.54,9.76643e-09,2465.7,1222.54,-1.03031e-08,2465.7,-27.4752,6.57171e-08,3424.87,-27.4752,-6.51363e-08,3424.87
0.59,1222.47,4.86785e-09,2526.02,1222.47,8.45186e-09,2526.02,-27.5436,1.60987e-08,3483.36,-27.5436,-2.9192e-08,3483.36
0.6,1222.4,-3.88199e-08,2585.32,1222.4,1.46802e-08,2585.32,-27.6032,3.96472e-08,3541.19,-27.6032,-1.59689e-08,3541.19
0.61,1222.35,4.80697e-08,2642.73,1222.35,-3.63618e-08,2642.73,-27.6533,-8.49166e-08,3597.51,-27.6533,7.34886e-08,3597.51
0.62,1222.31,-4.28422e-08,2697.46,1222.31,5.61651e-08,2697.46,-27.6939,-9.76761e-08,3651.53,-27.6939,8.45843e-08,3651.53
0.63,1222.28,-7.14892e-08,2748.83,1222.28,8.11672e-08,2748.83,-27.7252,-1.03997e-07,3702.55,-27.7252,9.44868e-08,3702.55
0.64,1222.25,1.23887e-08,2796.25,1222.25,-1.85988e-09,2796.25,-27.7477,6.61008e-09,3749.95,-27.7477,-1.70476e-08,3749.95
0.65,1222.24,-8.8884e-08,2839.23,1222.24,8.19224e-08,2839.23,-27.7621,1.1692e-07,3793.21,-27.7621,-1.10087e-07,3793.21
0.66,1222.23,-5.88638e-09,2877.39,1222.23,-6.32095e-09,2877.39,-27.7694,3.05293e-08,3831.89,-27.7694,-1.85346e-08,3831.89
0.67,1222.23,-5.81581e-08,2910.44,1222.23,4.23254e-08,2910.44,-27.7705,6.01624e-08,3865.66,-27.7705,-4.45745e-08,3865.66
0.68,1222.23,-4.87366e-08,2938.22,1222.23,5.02129e-08,2938.22,-27.7664,-3.65971e-09,3894.3,-27.7664,2.18764e-09,3894.3
0.69,1222.24,1.39439e-09,2960.62,1222.24,-4.96241e-09,2960.62,-27.7582,-2.24515e-08,3917.66,-27.7582,2.59474e-08,3917.66
0.7,1222.25,6.0447e-08,2977.65,1222.25,-6.59509e-08,2977.65,-27.7468,-8.85334e-08,3935.7,-27.7468,9.39929e-08,3935.7
0.71,1222.26,2.62928e-07,2989.39,1222.26,-2.63562e-07,2989.39,-27.7331,-1.71384e-08,3948.46,-27.7331,1.78133e-08,3948.46
0.72,1222.28,4.97201e-08,2996.01,1222.28,-4.71636e-08,2996.01,-27.7179,-9.04573e-08,3956.06,-27.7179,8.79392e-08,3956.06
0.73,1222.29,2.08782e-07,2997.74,1222.29,-2.00491e-07,2997.74,-27.7018,-5.53563e-08,3958.69,-27.7018,4.71241e-08,3958.69
0.74,1222.31,3.00594e-08,2994.86,1222.31,-2.40468e-08,2994.86,-27.6855,-6.68918e-08,3956.63,-27.6855,6.10634e-08,3956.63
0.75,1222.33,5.07515e-09,2987.72,1222.33,-2.40026e-08,2987.72,-27.6694,2.67444e-08,3950.19,-27.6694,-8.12173e-09,3950.19
0.76,1222.34,6.30692e-09,2976.7,1222.34,-5.82979e-09,2976.7,-27.6539,-6.95414e-09,3939.75,-27.6539,6.45315e-09,3939.75
0.77,1222.36,-9.70205e-09,2962.24,1222.36,2.626e-08,2962.24,-27.6392,-4.97438e-09,3925.71,-27.6392,-1.12701e-08,3925.71
0.78,1222.37,2.05762e-08,2944.77,1222.37,-3.00655e-08,2944.77,-27.6256,8.48482e-08,3908.53,-27.6256,-7.55198e-08,3908.53
0.79,1222.39,6.49218e-09,2924.75,1222.39,-4.64668e-09,2924.75,-27.6131,4.8423e-08,3888.68,-27.6131,-5.02472e-08,3888.68
0.8,1222.4,-1.7188e-08,2902.68,1222.4,1.59908e-08,2902.68,-27.6018,9.7388e-08,3866.63,-27.6018,-9.614e-08,3866.63
0.81,1222.41,-8.44116e-09,2879.01,1222.41,-2.20102e-09,2879.01,-27.5918,2.67502e-08,3842.87,-27.5918,-1.63156e-08,3842.87
0.82,1222.42,-6.44292e-08,2854.22,1222.42,7.9436e-08,2854.22,-27.5829,-7.40066e-10,3817.88,-27.5829,-1.39936e-08,3817.88
0.83,1222.43,-2.32276e-08,2828.77,1222.43,3.96147e-08,2828.77,-27.5751,2.11505e-08,3792.14,-27.5751,-3.72739e-08,3792.14
0.84,1222.43,-9.3674e-08,2803.09,1222.43,8.3401e-08,2803.09,-27.5683,3.78892e-08,3766.1,-27.5683,-2.77673e-08,3766.1
0.85,1222.44,-2.63428e-08,2777.6,1222.44,2.34689e-08,2777.6,-27.5624,-3.5792e-10,3740.19,-27.5624,3.17347e-09,3740.19
0.86,1222.44,-6.65611e-08,2752.68,1222.44,7.28275e-08,2752.68,-27.5574,4.70752e-08,3714.82,-27.5574,-5.32755e-08,3714.82
0.87,1222.45,-7.63235e-08,2728.69,1222.45,8.43051e-08,2728.69,-27.553,7.79775e-08,3690.34,-27.553,-8.5861e-08,3690.34
0.88,1222.45,7.00968e-08,2705.93,1222.45,-6.45876e-08,2705.93,-27.5493,-3.76221e-08,3667.1,-27.5493,3.20789e-08,3667.1
0.89,1222.46,-4.89719e-08,2684.69,1222.46,4.72876e-08,2684.69,-27.5462,2.52297e-08,3645.38,-27.5462,-2.36642e-08,3645.38
0.9,1222.46,-1.04553e-07,2665.19,1222.46,9.35998e-08,2665.19,-27.5435,3.9628e-08,3625.43,-27.5435,-2.88632e-08,3625.43
0.91,1222.46,-5.59207e-08,2647.64,1222.46,6.20574e-08,2647.64,-27.5412,-1.55567e-08,3607.45,-27.5412,9.45677e-09,3607.45
0.92,1222.46,-7.73932e-08,2632.18,1222.46,7.11765e-08,2632.18,-27.5393,1.35811e-07,3591.61,-27.5393,-1.29574e-07,3591.61
0.93,1222.46,-7.21565e-08,2618.92,1222.46,6.94855e-08,2618.92,-27.5377,-5.56519e-08,3578,-27.5377,5.82517e-08,3578
0.94,1222.46,-7.21203e-08,2607.92,1222.46,7.26801e-08,2607.92,-27.5364,2.25182e-08,3566.72,-27.5364,-2.30667e-08,3566.72
0.95,1222.46,-4.92372e-08,2599.22,1222.46,5.80256e-08,2599.22,-27.5354,-3.96712e-08,3557.79,-27.5354,3.10093e-08,3557.79
0.96,1222.47,-1.10934e-07,2592.81,1222.47,1.06125e-07,2592.81,-27.5347,8.82765e-09,3551.19,-27.5347,-4.13856e-09,3551.19
0.97,1222.47,-4.49553e-08,2588.64,1222.47,3.83142e-08,2588.64,-27.5343,-2.50186e-08,3546.89,-27.5343,3.1555e-08,3546.89
0.98,1222.47,-3.55929e-08,2586.63,1222.47,2.6533e-08,2586.63,-27.5342,-2.32496e-08,3544.81,-27.5342,3.21882e-08,3544.81
0.99,1222.47,-4.54992e-08,2586.68,1222.47,3.94962e-08,2586.68,-27.5344,1.19602e-08,3544.84,-27.5344,-6.17428e-09,3544.84
1,1222.46,4.94675e-08,2588.66,1222.46,-5.58529e-08,2588.66,-27.5348,-4.82952e-08,3546.84,-27.5348,5.45405e-08,3546.84
1.01,1222.46,-5.76101e-08,2592.42,1222.46,5.04298e-08,2592.42,-27.5357,1.15249e-07,3550.66,-27.5357,-1.08024e-07,3550.66
1.02,1222.46,-7.01935e-08,2597.78,1222.46,6.66766e-08,2597.78,-27.5368,-8.2455e-08,3556.12,-27.5368,8.60189e-08,3556.12
1.03,1222.46,2.97089e-08,2604.56,1222.46,-3.52077e-08,2604.56,-27.5383,-2.37194e-08,3563.03,-27.5383,2.92614e-08,3563.03
1.04,1222.46,3.95455e-08,2612.56,1222.46,-5.11977e-08,2612.56,-27.5401,4.30392e-08,3571.18,-27.5401,-3.14987e-08,3571.18
1.05,1222.46,7.24021e-08,2621.59,1222.46,-8.25448e-08,2621.59,-27.5422,-1.97091e-08,3580.38,-27.5422,2.97284e-08,3580.38
1.06,1222.45,-1.63385e-08,2631.43,1222.45,5.11502e-09,2631.43,-27.5446,-2.08881e-08,3590.4,-27.5446,3.20493e-08,3590.4
1.07,1222.45,-3.41203e-09,2641.88,1222.45,-2.85241e-09,2641.88,-27.5473,-3.78151e-10,3601.04,-27.5473,6.69691e-09,3601.04
1.08,1222.45,-1.26084e-07,2652.73,1222.45,1.1658e-07,2652.73,-27.5502,2.96265e-08,3612.1,-27.5502,-2.01346e-08,3612.1
1.09,1222.45,-4.0618e-08,2663.8,1222.45,3.72867e-08,2663.8,-27.5532,-3.95292e-08,3623.36,-27.5532,4.30403e-08,3623.36
1.1,1222.44,-2.73558e-08,2674.89,1222.44,1.20717e-08,2674.89,-27.5565,-3.52095e-08,3634.64,-27.5565,5.04192e-08,3634.64
1.11,1222.44,2.12223e-08,2685.83,1222.44,-3.10623e-08,2685.83,-27.5598,2.28489e-08,3645.76,-27.5598,-1.30781e-08,3645.76
1.12,1222.44,-8.45157e-08,2696.45,1222.44,7.9563e-08,2696.45,-27.5631,3.89576e-08,3656.56,-27.5631,-3.39035e-08,3656.56
1.13,1222.43,4.39211e-08,2706.61,1222.43,-4.88717e-08,2706.61,-27.5665,-4.135e-08,3666.89,-27.5665,4.64166e-08,3666.89
1.14,1222.43,-9.0178e-09,2716.18,1222.43,1.20339e-09,2716.18,-27.5697,-7.04842e-09,3676.61,-27.5697,1.48751e-08,3676.61
1.15,1222.43,-7.0936e-08,2725.05,1222.43,5.72374e-08,2725.05,-27.5729,6.60526e-08,3685.61,-27.5729,-5.21903e-08,3685.61
1.16,1222.42,1.03037e-08,2733.11,1222.42,-3.0852e-08,2733.11,-27.5759,4.50982e-08,3693.79,-27.5759,-2.48288e-08,3693.79
1.17,1222.42,6.12544e-08,2740.3,1222.42,-6.76433e-08,2740.3,-27.5786,2.27732e-08,3701.08,-27.5786,-1.63044e-08,3701.08
1.18,1222.42,-6.3063e-08,2746.55,1222.42,6.13234e-08,2746.55,-27.5812,-1.22991e-07,3707.42,-27.5812,1.24752e-07,3707.42
1.19,1222.42,7.15271e-08,2751.83,1222.42,-6.05034e-08,2751.83,-27.5834,-1.21423e-07,3712.77,-27.5834,1.10887e-07,3712.77
1.2,1222.41,-6.12328e-08,2756.12,1222.41,4.57215e-08,2756.12,-27.5853,1.3557e-08,3717.1,-27.5853,1.86353e-09,3717.1
1.21,1222.41,1.46603e-08,2759.4,1222.41,-1.77672e-08,2759.4,-27.5869,2.60169e-09,3720.43,-27.5869,6.70407e-10,3720.43
1.22,1222.41,7.18855e-08,2761.69,1222.41,-5.65404e-08,2761.69,-27.5881,-3.99035e-08,3722.74,-27.5881,2.49821e-08,3722.74
1.23,1222.41,7.90076e-09,2763.02,1222.41,4.5518e-09,2763.02,-27.589,8.45649e-09,3724.09,-27.589,-2.07445e-08,3724.09
1.24,1222.41,4.51255e-09,2763.43,1222.41,8.58049e-09,2763.43,-27.5896,-1.03819e-07,3724.49,-27.5896,9.10561e-08,3724.49
1.25,1222.41,3.886e-08,2762.97,1222.41,-4.82888e-08,2762.97,-27.5897,1.65191e-08,3724.02,-27.5897,-7.23055e-09,3724.02
1.26,1222.41,7.77157e-08,2761.69,1222.41,-8.75365e-08,2761.69,-27.5896,1.37554e-07,3722.72,-27.5896,-1.28019e-07,3722.72
1.27,1222.41,8.48247e-08,2759.68,1222.41,-6.17685e-08,2759.68,-27.5892,-1.33334e-08,3720.68,-27.5892,-9.33537e-09,3720.68
1.28,1222.41,5.21446e-08,2757.01,1222.41,-4.2072e-08,2757.01,-27.5884,1.3432e-07,3717.97,-27.5884,-1.44225e-07,3717.97
1.29,1222.41,1.87982e-07,2753.76,1222.41,-1.831e-07,2753.76,-27.5874,1.21211e-07,3714.68,-27.5874,-1.26012e-07,3714.68
1.3,1222.41,5.54247e-08,2750.02,1222.41,-7.38843e-08,2750.02,-27.5862,1.49949e-07,3710.89,-27.5862,-1.31821e-07,3710.89
1.31,1222.42,6.59492e-08,2745.88,1222.42,-5.51459e-08,2745.88,-27.5848,1.2167e-07,3706.7,-27.5848,-1.32401e-07,3706.7
1.32,1222.42,6.79933e-08,2741.43,1222.42,-7.15817e-08,2741.43,-27.5832,-9.54487e-09,3702.19,-27.5832,1.28648e-08,3702.19
1.33,1222.42,1.71788e-08,2736.76,1222.42,-2.50175e-08,2736.76,-27.5815,7.6688e-08,3697.47,-27.5815,-6.88809e-08,3697.47
1.34,1222.42,-3.93361e-08,2731.95,1222.42,4.73425e-08,2731.95,-27.5798,9.30378e-08,3692.61,-27.5798,-1.01173e-07,3692.61
1.35,1222.42,-2.1477e-08,2727.1,1222.42,2.34138e-08,2727.1,-27.578,5.95264e-08,3687.7,-27.578,-6.14282e-08,3687.7
1.36,1222.42,1.92452e-08,2722.27,1222.42,-3.67296e-08,2722.27,-27.5761,9.43659e-08,3682.82,-27.5761,-7.71544e-08,3682.82
1.37,1222.43,1.04938e-08,2717.55,1222.43,7.94492e-09,2717.55,-27.5743,1.65534e-08,3678.04,-27.5743,-3.47759e-08,3678.04
1.38,1222.43,7.45895e-10,2712.99,1222.43,-6.10352e-09,2712.99,-27.5726,6.22418e-08,3673.44,-27.5726,-5.71159e-08,3673.44
1.39,1222.43,-5.60313e-08,2708.67,1222.43,3.69526e-08,2708.67,-27.5709,3.47986e-08,3669.07,-27.5709,-1.61895e-08,3669.07
1.4,1222.43,-1.93864e-08,2704.63,1222.43,2.73806e-08,2704.63,-27.5693,1.32941e-07,3664.99,-27.5693,-1.40681e-07,3664.99
1.41,1222.43,3.33398e-08,2700.92,1222.43,-2.27244e-08,2700.92,-27.5679,9.25292e-08,3661.24,-27.5679,-1.03117e-07,3661.24
1.42,1222.43,-1.22769e-07,2697.58,1222.43,1.29164e-07,2697.58,-27.5666,3.78359e-08,3657.86,-27.5666,-4.41756e-08,3657.86
1.43,1222.43,1.21415e-07,2694.63,1222.43,-1.27275e-07,2694.63,-27.5654,2.0031e-07,3654.89,-27.5654,-1.94602e-07,3654.89
1.44,1222.44,6.15839e-09,2692.1,1222.44,-1.73528e-09,2692.1,-27.5644,7.61052e-08,3652.33,-27.5644,-8.05192e-08,3652.33
1.45,1222.44,-2.03738e-08,2690,1222.44,3.08237e-08,2690,-27.5636,4.53477e-08,3650.21,-27.5636,-5.57073e-08,3650.21
1.46,1222.44,3.87905e-08,2688.33,1222.44,-4.71014e-08,2688.33,-27.563,2.50612e-07,3648.53,-27.563,-2.42415e-07,3648.53
1.47,1222.44,-2.43658e-08,2687.1,1222.44,8.43052e-09,2687.1,-27.5625,3.15837e-08,3647.29,-27.5625,-1.58949e-08,3647.29
1.48,1222.44,3.52991e-08,2686.29,1222.44,-3.88035e-08,2686.29,-27.5622,-1.1211e-08,3646.48,-27.5622,1.46477e-08,3646.48
1.49,1222.44,-4.2161e-08,2685.9,1222.44,4.98603e-08,2685.9,-27.562,1.51134e-08,3646.08,-27.562,-2.27538e-08,3646.08
1.5,1222.44,9.15829e-08,2685.89,1222.44,-8.69056e-08,2685.89,-27.562,2.02544e-07,3646.08,-27.562,-2.07112e-07,3646.08
1.51,1222.44,-5.98963e-08,2686.25,1222.44,7.00693e-08,2686.25,-27.5622,1.68454e-08,3646.45,-27.5622,-2.67979e-08,3646.45
1.52,1222.44,-3.39366e-08,2686.95,1222.44,3.23692e-08,2686.95,-27.5625,1.61648e-08,3647.16,-27.5625,-1.4667e-08,3647.16
1.53,1222.44,4.43856e-08,2687.95,1222.44,-2.6959e-08,2687.95,-27.5629,-1.01222e-08,3648.17,-27.5629,-6.99725e-09,3648.17
1.54,1222.44,-1.93844e-07,2689.22,1222.44,1.99743e-07,2689.22,-27.5634,5.41033e-08,3649.46,-27.5634,-6.0004e-08,3649.46
1.55,1222.44,9.94462e-09,2690.72,1222.44,-1.08857e-08,2690.72,-27.564,2.94999e-08,3650.99,-27.564,-2.857e-08,3650.99
1.56,1222.44,1.31396e-08,2692.41,1222.44,-1.6166e-08,2692.41,-27.5647,-1.65554e-08,3652.71,-27.5647,1.95238e-08,3652.71
1.57,1222.43,-2.5107e-08,2694.26,1222.43,3.8283e-08,2694.26,-27.5655,1.98201e-08,3654.58,-27.5655,-3.29456e-08,3654.58
1.58,1222.43,-1.44478e-08,2696.23,1222.43,3.55298e-08,2696.23,-27.5662,-1.88813e-07,3656.58,-27.5662,1.67967e-07,3656.58
1.59,1222.43,-4.95719e-08,2698.27,1222.43,4.3563e-08,2698.27,-27.5671,-2.08325e-09,3658.65,-27.5671,8.02832e-09,3658.65
1.6,1222.43,2.25515e-07,2700.35,1222.43,-2.15948e-07,2700.35,-27.5679,8.55113e-08,3660.76,-27.5679,-9.50517e-08,3660.76
1.61,1222.43,-3.15276e-08,2702.43,1222.43,5.26339e-08,2702.43,-27.5687,1.84869e-08,3662.87,-27.5687,-3.94816e-08,3662.87
1.62,1222.43,-2.41386e-10,2704.49,1222.43,-1.22471e-08,2704.49,-27.5696,4.21442e-08,3664.96,-27.5696,-2.99761e-08,3664.96
1.63,1222.43,-2.97973e-08,2706.49,1222.43,4.23612e-08,2706.49,-27.5704,1.05201e-07,3666.99,-27.5704,-1.17665e-07,3666.99
1.64,1222.43,-4.73117e-08,2708.4,1222.43,5.12797e-08,2708.4,-27.5711,8.84494e-08,3668.93,-27.5711,-9.25012e-08,3668.93
1.65,1222.43,-1.82354e-09,2710.2,1222.43,4.6742e-09,2710.2,-27.5718,7.44555e-08,3670.75,-27.5718,-7.74065e-08,3670.75
1.66,1222.43,-3.93965e-08,2711.86,1222.43,5.69216e-08,2711.86,-27.5725,5.91242e-08,3672.44,-27.5725,-7.64783e-08,3672.44
1.67,1222.43,-7.25533e-08,2713.37,1222.43,8.89215e-08,2713.37,-27.5731,1.2591e-07,3673.98,-27.5731,-1.42189e-07,3673.98
1.68,1222.43,-1.24473e-07,2714.72,1222.43,1.31658e-07,2714.72,-27.5737,1.04366e-07,3675.35,-27.5737,-1.11666e-07,3675.35
1.69,1222.43,-1.13357e-07,2715.89,1222.43,1.43352e-07,2715.89,-27.5741,1.00285e-07,3676.54,-27.5741,-1.29894e-07,3676.54
1.7,1222.43,-8.18329e-08,2716.88,1222.43,1.19763e-07,2716.88,-27.5746,-3.23075e-08,3677.54,-27.5746,-5.16054e-09,3677.54
1.71,1222.43,-4.80891e-08,2717.68,1222.43,7.23155e-08,2717.68,-27.5749,-1.02536e-07,3678.36,-27.5749,7.84612e-08,3678.36
1.72,1222.42,-8.93119e-08,2718.29,1222.42,9.16027e-08,2718.29,-27.5751,1.41565e-07,3678.98,-27.5751,-1.44078e-07,3678.98
1.73,1222.42,9.05501e-09,2718.71,1222.42,1.2578e-08,2718.71,-27.5753,-1.05176e-07,3679.42,-27.5753,8.3489e-08,3679.42
1.74,1222.42,-1.56117e-07,2718.96,1222.42,1.47931e-07,2718.96,-27.5754,5.80912e-09,3679.67,-27.5754,2.00576e-09,3679.67
